RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394620,383,"Gadsden, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,37.0,36.0,37.0,39.0,35.0,38.0,36.0,37.0,33.0,35.0,36.0,33.0,34.0,34.0,34.0,32.0,33.0,32.0,32.0,32.0,31.0,31.0,29.0,31.0,30.0,30.0,31.0,33.0,33.0,32.0,34.0,32.0,35.0,30.0
394518,385,"Danville, VA",msa,VA,,,,,,,,,,,,,,42.0,38.0,37.0,32.0,43.0,48.0,41.0,45.0,45.0,45.0,50.0,53.0,44.0,38.0,48.0,47.0,40.0,43.0,54.0,50.0,49.0,51.0,54.0,57.0,49.0,43.0,45.0,46.0,43.0,50.0,52.0,56.0,52.0,48.0,49.0,47.0,51.0,45.0,44.0,44.0,47.0,41.0,41.0,46.0,42.0,44.0,39.0,38.0,43.0,37.0,36.0,40.0,42.0,45.0,41.0,38.0,38.0,40.0,42.0
394823,386,"Mankato, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,39.0,38.0,38.0,37.0,35.0,38.0,37.0,42.0,43.0,44.0,42.0,37.0,40.0,37.0,42.0,38.0,37.0,36.0,36.0,35.0,36.0,39.0,36.0,39.0,36.0,39.0,39.0,40.0,36.0,39.0,39.0,39.0,37.0
394794,387,"Lima, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,29.0,31.0,29.0,30.0,32.0,31.0,31.0,28.0,27.0,30.0,34.0,34.0,32.0,38.0,38.0,35.0,40.0,35.0,35.0,39.0,35.0,35.0,47.0,33.0,33.0,34.0,34.0,32.0,32.0,36.0,32.0,34.0,34.0,30.0,31.0,30.0,27.0,30.0,33.0,33.0,33.0,36.0,31.0,39.0
753915,388,"Salem, OH",msa,OH,21.0,22.0,23.0,19.0,19.0,18.0,18.0,22.0,18.0,19.0,23.0,22.0,21.0,21.0,21.0,18.0,16.0,18.0,18.0,17.0,18.0,18.0,16.0,19.0,21.0,26.0,24.0,22.0,24.0,26.0,23.0,27.0,24.0,27.0,27.0,30.0,19.0,27.0,40.0,45.0,44.0,45.0,48.0,47.0,47.0,43.0,44.0,47.0,48.0,47.0,41.0,36.0,45.0,43.0,39.0,43.0,37.0,40.0,38.0,40.0,42.0,37.0,40.0,44.0,41.0,34.0,41.0,36.0,41.0,42.0,41.0,37.0
395166,389,"Truckee, CA",msa,CA,32.0,34.0,33.0,34.0,34.0,34.0,34.0,33.0,34.0,32.0,33.0,32.0,35.0,33.0,32.0,33.0,25.0,32.0,35.0,35.0,35.0,37.0,36.0,39.0,40.0,35.0,35.0,38.0,38.0,32.0,35.0,36.0,38.0,40.0,36.0,39.0,40.0,36.0,35.0,34.0,34.0,34.0,34.0,36.0,33.0,34.0,32.0,32.0,40.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,28.0,33.0,30.0,33.0,32.0,28.0,28.0,31.0,29.0,29.0,29.0,30.0,32.0
395080,390,"Sebring, FL",msa,FL,37.0,38.0,36.0,35.0,38.0,39.0,35.0,35.0,39.0,38.0,36.0,25.0,32.0,33.0,32.0,36.0,36.0,33.0,37.0,40.0,39.0,33.0,34.0,32.0,34.0,36.0,37.0,36.0,39.0,38.0,37.0,37.0,39.0,37.0,40.0,41.0,41.0,38.0,39.0,39.0,40.0,41.0,41.0,37.0,39.0,41.0,37.0,36.0,40.0,39.0,35.0,37.0,37.0,36.0,36.0,32.0,35.0,34.0,34.0,31.0,34.0,30.0,32.0,35.0,36.0,35.0,35.0,31.0,33.0,31.0,32.0,33.0
394462,391,"Cheyenne, WY",msa,WY,36.0,34.0,36.0,34.0,39.0,38.0,35.0,35.0,33.0,35.0,38.0,32.0,35.0,33.0,34.0,34.0,34.0,38.0,37.0,36.0,37.0,36.0,36.0,35.0,40.0,35.0,35.0,36.0,36.0,36.0,38.0,36.0,38.0,42.0,40.0,37.0,39.0,40.0,38.0,39.0,38.0,37.0,39.0,38.0,35.0,34.0,37.0,34.0,36.0,36.0,34.0,33.0,38.0,36.0,32.0,34.0,35.0,33.0,33.0,35.0,31.0,34.0,32.0,35.0,36.0,36.0,35.0,34.0,31.0,33.0,32.0,34.0
394689,392,"Hot Springs, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,29.0,33.0,34.0,31.0,31.0,35.0,37.0,34.0,34.0,33.0,29.0,31.0,32.0,27.0,32.0,34.0,30.0,24.0,31.0,30.0,30.0,29.0,31.0,30.0,31.0,31.0,31.0,28.0,36.0,33.0
394302,393,"Adrian, MI",msa,MI,33.0,36.0,32.0,40.0,38.0,38.0,38.0,40.0,28.0,30.0,36.0,33.0,26.0,34.0,24.0,22.0,25.0,31.0,38.0,37.0,36.0,37.0,33.0,37.0,34.0,34.0,34.0,37.0,41.0,38.0,37.0,36.0,38.0,42.0,46.0,44.0,39.0,39.0,38.0,40.0,37.0,40.0,33.0,25.0,28.0,26.0,26.0,25.0,26.0,27.0,26.0,23.0,24.0,23.0,26.0,24.0,26.0,28.0,25.0,29.0,24.0,23.0,21.0,29.0,24.0,21.0,22.0,28.0,24.0,21.0,23.0,26.0
394542,396,"Dubuque, IA",msa,IA,,,,,,,,,,,,,,,,31.0,37.0,43.0,44.0,44.0,43.0,46.0,42.0,42.0,45.0,43.0,43.0,38.0,45.0,44.0,43.0,43.0,35.0,40.0,44.0,40.0,46.0,40.0,45.0,39.0,48.0,48.0,43.0,45.0,39.0,32.0,39.0,41.0,45.0,39.0,39.0,44.0,39.0,43.0,39.0,39.0,41.0,42.0,39.0,36.0,42.0,40.0,39.0,39.0,39.0,44.0,41.0,38.0,36.0,40.0,31.0,36.0
753912,398,"Pinehurst, NC",msa,NC,44.0,39.0,43.0,42.0,41.0,44.0,43.0,41.0,46.0,43.0,45.0,42.0,44.0,42.0,38.0,42.0,42.0,46.0,43.0,40.0,41.0,44.0,41.0,42.0,48.0,38.0,41.0,46.0,46.0,42.0,41.0,44.0,32.0,38.0,41.0,44.0,44.0,35.0,37.0,40.0,40.0,43.0,42.0,42.0,41.0,42.0,33.0,38.0,41.0,38.0,37.0,37.0,37.0,38.0,38.0,37.0,37.0,38.0,37.0,36.0,39.0,38.0,35.0,36.0,39.0,37.0,37.0,36.0,34.0,36.0,36.0,36.0
394953,399,"Paducah, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,22.0,23.0,29.0,26.0,20.0,26.0,29.0
395190,400,"Victoria, TX",msa,TX,39.0,38.0,32.0,36.0,35.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,34.0,36.0,35.0,35.0,36.0,37.0,32.0,36.0,35.0,32.0,34.0,31.0,37.0,30.0,33.0,34.0,38.0,35.0,38.0,37.0,39.0,37.0,36.0,36.0,32.0,31.0,37.0,35.0,38.0,36.0,36.0,38.0,35.0,37.0,36.0,34.0,36.0,33.0,34.0,33.0,36.0,33.0,32.0,31.0,30.0,28.0,30.0,30.0,31.0,27.0,28.0,31.0,31.0,30.0,31.0,29.0,31.0,31.0,30.0,25.0
395038,401,"Rome, GA",msa,GA,32.0,28.0,32.0,26.0,31.0,31.0,31.0,25.0,28.0,28.0,27.0,27.0,27.0,30.0,28.0,25.0,30.0,27.0,28.0,28.0,30.0,31.0,27.0,29.0,31.0,28.0,29.0,29.0,32.0,30.0,32.0,30.0,30.0,30.0,33.0,28.0,34.0,26.0,28.0,32.0,31.0,31.0,25.0,28.0,29.0,31.0,31.0,26.0,29.0,27.0,26.0,29.0,30.0,27.0,26.0,25.0,31.0,25.0,24.0,23.0,27.0,25.0,24.0,25.0,26.0,25.0,24.0,28.0,25.0,24.0,24.0,26.0
395086,402,"Sevierville, TN",msa,TN,37.0,34.0,37.0,36.0,36.0,37.0,32.0,36.0,38.0,35.0,32.0,36.0,39.0,36.0,34.0,35.0,35.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0,41.0,35.0,38.0,41.0,36.0,36.0,37.0,39.0,41.0,42.0,40.0,42.0,42.0,38.0,38.0,42.0,42.0,42.0,46.0,44.0,45.0,44.0,44.0,47.0,48.0,42.0,39.0,42.0,41.0,40.0,39.0,36.0,35.0,38.0,36.0,34.0,38.0,35.0,34.0,33.0,34.0,36.0,34.0,34.0,33.0,33.0,37.0,34.0
394340,404,"Ashtabula, OH",msa,OH,32.0,32.0,26.0,24.0,30.0,36.0,28.0,27.0,33.0,25.0,28.0,28.0,38.0,23.0,30.0,29.0,26.0,25.0,28.0,27.0,24.0,31.0,27.0,33.0,25.0,30.0,30.0,28.0,30.0,31.0,32.0,33.0,33.0,34.0,32.0,36.0,29.0,34.0,43.0,42.0,42.0,47.0,42.0,48.0,44.0,43.0,42.0,44.0,45.0,45.0,38.0,38.0,38.0,42.0,42.0,39.0,43.0,39.0,40.0,34.0,42.0,39.0,35.0,37.0,38.0,40.0,36.0,40.0,38.0,37.0,36.0,39.0
394441,405,"Cape Girardeau, MO",msa,MO,36.0,32.0,38.0,36.0,41.0,40.0,39.0,36.0,35.0,38.0,38.0,38.0,41.0,42.0,36.0,37.0,38.0,42.0,37.0,36.0,39.0,32.0,37.0,36.0,40.0,34.0,35.0,35.0,40.0,40.0,37.0,39.0,39.0,41.0,39.0,42.0,44.0,35.0,38.0,40.0,40.0,41.0,38.0,38.0,38.0,37.0,37.0,36.0,38.0,35.0,35.0,30.0,37.0,39.0,41.0,36.0,37.0,37.0,35.0,36.0,39.0,32.0,38.0,34.0,37.0,38.0,36.0,33.0,37.0,34.0,35.0,35.0
394311,406,"Albertville, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,44.0,40.0,37.0,41.0,35.0,44.0,41.0,40.0,45.0,46.0,22.0,33.0,38.0,43.0,40.0,41.0,41.0,42.0,37.0,41.0,40.0,37.0,41.0,39.0,38.0,33.0,40.0,39.0,35.0,36.0,33.0,35.0,35.0,35.0,32.0,32.0,30.0,33.0,34.0,35.0,34.0,37.0,33.0,32.0,34.0,32.0
394410,408,"Brainerd, MN",msa,MN,42.0,35.0,32.0,37.0,35.0,37.0,39.0,30.0,29.0,29.0,31.0,32.0,35.0,25.0,33.0,36.0,38.0,30.0,33.0,30.0,32.0,31.0,33.0,31.0,40.0,41.0,36.0,37.0,35.0,31.0,31.0,32.0,37.0,38.0,39.0,39.0,32.0,36.0,37.0,38.0,39.0,39.0,38.0,38.0,39.0,39.0,36.0,37.0,37.0,39.0,36.0,36.0,37.0,36.0,35.0,34.0,34.0,35.0,32.0,35.0,31.0,35.0,40.0,41.0,37.0,33.0,32.0,31.0,33.0,32.0,30.0,31.0
394513,409,"Cumberland, MD",msa,MD,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,36.0,45.0,41.0,47.0,48.0,43.0,48.0,34.0,41.0,46.0,47.0,44.0,40.0,39.0,43.0,45.0,45.0,43.0,44.0,42.0,45.0,42.0,45.0,41.0,38.0,39.0,39.0,41.0,40.0,39.0,41.0,40.0,38.0,37.0,36.0,37.0,32.0,35.0,36.0,38.0,38.0,38.0,35.0,37.0,32.0,32.0
394928,410,"Ocean City, NJ",msa,NJ,56.0,37.0,34.0,40.0,41.0,39.0,36.0,46.0,44.0,40.0,42.0,39.0,44.0,34.0,35.0,41.0,38.0,41.0,37.0,43.0,43.0,43.0,46.0,41.0,53.0,47.0,40.0,49.0,47.0,41.0,35.0,37.0,44.0,44.0,46.0,45.0,50.0,43.0,32.0,42.0,27.0,37.0,45.0,45.0,50.0,44.0,43.0,43.0,48.0,42.0,40.0,41.0,39.0,38.0,41.0,39.0,42.0,40.0,42.0,37.0,50.0,37.0,37.0,39.0,39.0,39.0,36.0,40.0,41.0,40.0,40.0,38.0
394505,411,"Corvallis, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,35.0,37.0,41.0,41.0,37.0,35.0,37.0,37.0,37.0,39.0,42.0,33.0,35.0,31.0,36.0,36.0,32.0,32.0,33.0,31.0,29.0,32.0,36.0,34.0,30.0,31.0,30.0,37.0,34.0,34.0,31.0,27.0,32.0,31.0
394501,413,"Corning, NY",msa,NY,,,,,,,,,,,,,,,,42.0,53.0,52.0,53.0,60.0,62.0,55.0,63.0,66.0,58.0,50.0,43.0,59.0,67.0,63.0,58.0,58.0,63.0,63.0,71.0,76.0,73.0,65.0,66.0,63.0,64.0,68.0,73.0,71.0,65.0,67.0,64.0,72.0,69.0,70.0,68.0,62.0,61.0,68.0,64.0,62.0,66.0,68.0,66.0,61.0,67.0,71.0,65.0,63.0,61.0,60.0,68.0,62.0,63.0,66.0,66.0,62.0
394911,414,"New Philadelphia, OH",msa,OH,,,16.0,24.0,18.0,22.0,18.0,20.0,17.0,20.0,15.0,20.0,19.0,26.0,18.0,23.0,22.0,18.0,29.0,18.0,25.0,20.0,26.0,19.0,25.0,27.0,26.0,19.0,28.0,18.0,26.0,32.0,27.0,36.0,38.0,26.0,22.0,32.0,40.0,41.0,42.0,40.0,45.0,43.0,45.0,44.0,47.0,43.0,45.0,39.0,38.0,37.0,37.0,40.0,39.0,37.0,38.0,38.0,40.0,42.0,40.0,38.0,38.0,38.0,36.0,39.0,38.0,36.0,40.0,35.0,38.0,37.0
395140,415,"Sunbury, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,27.0,32.0,48.0,46.0,48.0,52.0,46.0,44.0,45.0,46.0,51.0,44.0,43.0,43.0,43.0,42.0,40.0,43.0,36.0,39.0,43.0,39.0,42.0,41.0,42.0,37.0,39.0,35.0,38.0
395175,416,"Ukiah, CA",msa,CA,43.0,47.0,37.0,42.0,43.0,41.0,35.0,37.0,42.0,39.0,38.0,38.0,44.0,37.0,39.0,38.0,35.0,36.0,38.0,34.0,41.0,39.0,44.0,44.0,44.0,42.0,41.0,45.0,48.0,37.0,39.0,43.0,44.0,48.0,47.0,48.0,50.0,46.0,38.0,38.0,42.0,41.0,40.0,41.0,47.0,44.0,41.0,45.0,46.0,39.0,38.0,36.0,35.0,37.0,39.0,35.0,32.0,34.0,31.0,34.0,37.0,37.0,33.0,31.0,36.0,39.0,35.0,37.0,30.0,40.0,35.0,41.0
753887,417,"Hermiston, OR",msa,OR,54.0,40.0,43.0,43.0,40.0,46.0,46.0,42.0,42.0,39.0,37.0,34.0,35.0,40.0,42.0,42.0,46.0,44.0,43.0,44.0,44.0,40.0,53.0,50.0,54.0,47.0,40.0,50.0,45.0,50.0,45.0,56.0,55.0,55.0,51.0,53.0,55.0,54.0,56.0,51.0,50.0,50.0,52.0,48.0,51.0,47.0,47.0,43.0,50.0,45.0,44.0,44.0,45.0,44.0,41.0,37.0,37.0,39.0,41.0,36.0,34.0,33.0,39.0,37.0,34.0,35.0,39.0,39.0,37.0,39.0,34.0,34.0
394469,418,"Clarksburg, WV",msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,32.0,38.0,38.0,42.0,40.0,43.0,41.0,37.0,43.0,44.0,48.0
394964,419,"Parkersburg, WV",msa,WV,36.0,29.0,33.0,32.0,29.0,33.0,30.0,32.0,37.0,29.0,25.0,28.0,26.0,25.0,28.0,30.0,29.0,28.0,29.0,32.0,25.0,28.0,29.0,34.0,34.0,30.0,32.0,35.0,37.0,30.0,38.0,35.0,36.0,33.0,36.0,34.0,26.0,31.0,41.0,42.0,43.0,48.0,51.0,46.0,44.0,46.0,46.0,41.0,43.0,40.0,40.0,39.0,40.0,43.0,43.0,41.0,38.0,39.0,41.0,38.0,35.0,35.0,39.0,35.0,36.0,39.0,38.0,40.0,35.0,41.0,37.0,40.0
394641,422,"Grants Pass, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,34.0,20.0,36.0,42.0,43.0,46.0,48.0,46.0,47.0,49.0,44.0,44.0,46.0,45.0,42.0,44.0,42.0,43.0,44.0,37.0,41.0,41.0,42.0,38.0,39.0,38.0,40.0,34.0,37.0,37.0,38.0,34.0,35.0,35.0,34.0,35.0,32.0,35.0,35.0,38.0,33.0,31.0,35.0,36.0,35.0
394511,424,"Cullman, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,26.0,33.0,27.0,27.0,25.0,35.0,32.0,36.0,34.0,32.0,26.0,33.0,33.0,36.0,36.0,37.0,29.0,28.0,33.0,31.0,30.0,23.0,31.0,29.0,34.0,27.0,34.0,30.0,35.0,32.0,32.0,32.0,28.0,29.0,25.0,27.0,31.0,33.0,34.0,35.0,40.0,29.0,32.0,30.0,33.0,31.0
395248,426,"Zanesville, OH",msa,OH,30.0,17.0,27.0,19.0,29.0,19.0,19.0,18.0,21.0,20.0,19.0,19.0,18.0,22.0,19.0,19.0,20.0,20.0,22.0,19.0,18.0,22.0,25.0,32.0,30.0,28.0,26.0,27.0,30.0,34.0,34.0,33.0,36.0,33.0,32.0,23.0,22.0,29.0,38.0,34.0,40.0,40.0,36.0,41.0,38.0,39.0,42.0,40.0,43.0,34.0,30.0,33.0,34.0,35.0,39.0,33.0,34.0,35.0,36.0,30.0,34.0,31.0,32.0,31.0,35.0,31.0,33.0,34.0,33.0,29.0,36.0,32.0
394907,427,"New Castle, PA",msa,PA,40.0,32.0,40.0,35.0,36.0,35.0,38.0,40.0,34.0,35.0,43.0,33.0,36.0,33.0,35.0,36.0,40.0,41.0,36.0,41.0,42.0,42.0,38.0,39.0,46.0,40.0,41.0,45.0,57.0,47.0,47.0,47.0,40.0,45.0,46.0,45.0,46.0,44.0,47.0,43.0,51.0,44.0,45.0,48.0,42.0,48.0,48.0,42.0,49.0,51.0,43.0,45.0,42.0,39.0,40.0,42.0,43.0,38.0,38.0,41.0,38.0,37.0,38.0,39.0,38.0,43.0,42.0,38.0,42.0,39.0,37.0,42.0
394925,428,"Oak Harbor, WA",msa,WA,35.0,36.0,37.0,36.0,33.0,37.0,39.0,37.0,37.0,36.0,38.0,35.0,39.0,38.0,36.0,37.0,36.0,37.0,37.0,39.0,39.0,39.0,40.0,39.0,45.0,39.0,37.0,40.0,39.0,38.0,36.0,38.0,37.0,38.0,35.0,38.0,37.0,35.0,32.0,31.0,31.0,34.0,33.0,31.0,32.0,33.0,34.0,35.0,36.0,32.0,31.0,29.0,31.0,31.0,31.0,31.0,33.0,33.0,34.0,32.0,35.0,33.0,33.0,34.0,30.0,33.0,32.0,31.0,34.0,34.0,33.0,32.0
394847,431,"Meadville, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,40.0,41.0,45.0,49.0,53.0,42.0,44.0,40.0,47.0,46.0,49.0,47.0,42.0,50.0,46.0,45.0,49.0,44.0,46.0,45.0,45.0,44.0,39.0,41.0,42.0,43.0,39.0,41.0,40.0,46.0,43.0,48.0,46.0,40.0,45.0,43.0,40.0,41.0,44.0,40.0,42.0,37.0
394859,437,"Midland, MI",msa,MI,34.0,31.0,35.0,36.0,39.0,40.0,38.0,38.0,38.0,34.0,34.0,36.0,36.0,38.0,35.0,36.0,37.0,40.0,40.0,38.0,38.0,37.0,38.0,38.0,40.0,31.0,35.0,41.0,,35.0,39.0,38.0,39.0,42.0,42.0,41.0,40.0,41.0,43.0,33.0,28.0,30.0,38.0,39.0,35.0,37.0,32.0,35.0,37.0,36.0,32.0,31.0,32.0,34.0,34.0,36.0,34.0,32.0,31.0,31.0,31.0,34.0,30.0,31.0,30.0,32.0,37.0,32.0,31.0,32.0,33.0,33.0
394755,438,"Kokomo, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,25.0,35.0,36.0,33.0,35.0,34.0,34.0,34.0,37.0,31.0,34.0,33.0,32.0,30.0,32.0,31.0,31.0,32.0,31.0,30.0,30.0,30.0,32.0,29.0,24.0,27.0,28.0,30.0,32.0,31.0,32.0,30.0,27.0,24.0,26.0
394395,439,"Bloomsburg, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,30.0,50.0,51.0,52.0,52.0,53.0,51.0,43.0,51.0,50.0,46.0,47.0,42.0,46.0,49.0,42.0,46.0,42.0,41.0,41.0,42.0,53.0,48.0,42.0,43.0,42.0,41.0,43.0
394744,442,"Key West, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,48.0,33.0,39.0,32.0,40.0,17.0,30.0,40.0,45.0,47.0,51.0,49.0,47.0,43.0,43.0,43.0,42.0,42.0,46.0,43.0,43.0,43.0,38.0,39.0,43.0,40.0,41.0,38.0,36.0,36.0,36.0,37.0,41.0,40.0,38.0,39.0,36.0,39.0,39.0,36.0,35.0
394489,445,"Columbus, IN",msa,IN,31.0,27.0,31.0,31.0,34.0,37.0,33.0,35.0,32.0,33.0,33.0,34.0,36.0,34.0,37.0,34.0,36.0,34.0,38.0,33.0,34.0,36.0,34.0,35.0,35.0,33.0,33.0,35.0,40.0,35.0,35.0,37.0,38.0,37.0,34.0,37.0,37.0,35.0,36.0,35.0,33.0,34.0,35.0,33.0,32.0,32.0,35.0,33.0,33.0,32.0,28.0,31.0,32.0,34.0,34.0,31.0,31.0,29.0,31.0,30.0,31.0,31.0,29.0,30.0,30.0,33.0,32.0,32.0,29.0,29.0,31.0,30.0
394345,446,"Athens, TX",msa,TX,30.0,30.0,27.0,26.0,25.0,30.0,29.0,30.0,32.0,30.0,31.0,28.0,36.0,23.0,28.0,28.0,28.0,27.0,30.0,27.0,26.0,31.0,31.0,28.0,30.0,26.0,26.0,32.0,26.0,27.0,31.0,31.0,34.0,34.0,34.0,32.0,29.0,27.0,31.0,33.0,28.0,29.0,30.0,31.0,29.0,34.0,29.0,33.0,34.0,25.0,25.0,34.0,33.0,32.0,33.0,30.0,30.0,31.0,32.0,31.0,31.0,35.0,30.0,32.0,26.0,29.0,32.0,28.0,31.0,30.0,31.0,28.0
394452,447,"Centralia, WA",msa,WA,45.0,41.0,40.0,38.0,38.0,40.0,40.0,37.0,41.0,40.0,36.0,38.0,39.0,40.0,35.0,37.0,37.0,37.0,37.0,40.0,40.0,38.0,42.0,43.0,45.0,41.0,40.0,37.0,40.0,40.0,41.0,40.0,44.0,44.0,42.0,44.0,38.0,37.0,36.0,37.0,36.0,38.0,36.0,38.0,35.0,37.0,37.0,39.0,42.0,41.0,32.0,31.0,33.0,33.0,31.0,34.0,32.0,30.0,34.0,34.0,41.0,30.0,33.0,32.0,32.0,33.0,34.0,34.0,34.0,33.0,33.0,31.0
394682,449,"Hinesville, GA",msa,GA,,,36.0,34.0,35.0,45.0,36.0,40.0,38.0,38.0,37.0,47.0,46.0,41.0,35.0,38.0,36.0,37.0,43.0,35.0,39.0,38.0,43.0,31.0,43.0,33.0,36.0,38.0,44.0,42.0,40.0,39.0,40.0,38.0,37.0,41.0,41.0,39.0,40.0,36.0,39.0,40.0,38.0,37.0,38.0,39.0,37.0,36.0,32.0,38.0,31.0,35.0,34.0,36.0,36.0,35.0,34.0,35.0,32.0,33.0,33.0,32.0,32.0,30.0,35.0,37.0,35.0,34.0,36.0,31.0,33.0,34.0
395205,451,"Warsaw, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,22.0,37.0,31.0,27.0,34.0,33.0,17.0,30.0,34.0,35.0,35.0,37.0,36.0,36.0,35.0,36.0,33.0,38.0,33.0,35.0,31.0,32.0,33.0,32.0,35.0,32.0,32.0,35.0,30.0,31.0,37.0,30.0,30.0,28.0,31.0,32.0,29.0,24.0,26.0,24.0,20.0,23.0
394986,452,"Plattsburgh, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,59.0,60.0,53.0,54.0,64.0,65.0,71.0,66.0,68.0,71.0,52.0,64.0,57.0,64.0,61.0,64.0,64.0,66.0,59.0,68.0,60.0,66.0,60.0,59.0,59.0,62.0,62.0,62.0,60.0,55.0,60.0,55.0,55.0,60.0,58.0,57.0,56.0,58.0,61.0,59.0,59.0,57.0,57.0,54.0,57.0
395231,455,"Wilson, NC",msa,NC,45.0,34.0,40.0,35.0,36.0,38.0,43.0,35.0,37.0,37.0,39.0,40.0,42.0,37.0,37.0,40.0,37.0,38.0,37.0,38.0,39.0,40.0,37.0,41.0,40.0,44.0,35.0,42.0,39.0,46.0,42.0,45.0,44.0,40.0,47.0,42.0,42.0,41.0,41.0,41.0,40.0,40.0,43.0,45.0,40.0,38.0,42.0,38.0,41.0,35.0,38.0,37.0,36.0,38.0,38.0,38.0,36.0,36.0,41.0,31.0,33.0,27.0,31.0,32.0,35.0,37.0,36.0,37.0,36.0,32.0,36.0,34.0
753881,456,"Glenwood Springs, CO",msa,CO,45.0,40.0,42.0,37.0,47.0,41.0,42.0,40.0,39.0,40.0,41.0,38.0,44.0,37.0,40.0,41.0,44.0,43.0,40.0,39.0,42.0,43.0,42.0,45.0,44.0,44.0,43.0,45.0,42.0,42.0,38.0,40.0,41.0,46.0,44.0,46.0,45.0,41.0,42.0,47.0,44.0,44.0,39.0,41.0,43.0,46.0,45.0,39.0,46.0,41.0,40.0,43.0,41.0,42.0,34.0,35.0,38.0,41.0,39.0,38.0,43.0,38.0,39.0,38.0,38.0,37.0,36.0,38.0,37.0,37.0,40.0,41.0
395085,457,"Seneca, SC",msa,SC,,,,,,,,33.0,29.0,33.0,39.0,45.0,37.0,41.0,29.0,25.0,31.0,37.0,38.0,42.0,35.0,41.0,41.0,45.0,50.0,39.0,41.0,45.0,40.0,43.0,43.0,42.0,42.0,41.0,42.0,44.0,43.0,42.0,40.0,44.0,42.0,43.0,42.0,39.0,40.0,45.0,43.0,43.0,43.0,39.0,38.0,39.0,39.0,39.0,41.0,36.0,38.0,38.0,35.0,38.0,42.0,33.0,37.0,37.0,40.0,38.0,37.0,40.0,36.0,39.0,37.0,37.0
394936,459,"Olean, NY",msa,NY,,,,,,,,,,,,,,,59.0,49.0,56.0,61.0,62.0,57.0,61.0,62.0,57.0,65.0,64.0,58.0,52.0,58.0,59.0,68.0,52.0,63.0,63.0,64.0,68.0,63.0,67.0,61.0,66.0,66.0,71.0,67.0,65.0,67.0,74.0,75.0,70.0,70.0,70.0,71.0,64.0,63.0,58.0,65.0,62.0,67.0,70.0,64.0,64.0,65.0,61.0,67.0,62.0,57.0,58.0,65.0,63.0,66.0,67.0,61.0,67.0,62.0
394465,460,"Chillicothe, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,28.0,26.0,27.0,32.0,38.0,28.0,26.0,29.0,32.0,36.0
